"DAY","STOCK_CODE","STOCK_NAME","CURRENT_PRICE","CHANGEMOUNT","CHANGEPERCENT","VOLUME","TURNOVER","AMPLITUDE","MAXIMUM","MINIMUM","OPEN_TODAY","CLOSE_YESTERDAY","QUANTITY_RELATIVE_RATIO","TURNOVER_RATE","PE","PB","TOTAL_MARKET_VALUE","CURRENT_MARKET","UP_DOWN_60","UP_DOWN_THIS_YEAR"
"20190906","688168","N安博通","180.04","123.16","216.53%","84759","1591068080","52.74%","210.00","180.00","189.99","56.88","-","73.03","314.60","9.80","9214446856","2089477907","-14.29%","0%"
"20190906","000599","青岛双星","4.69","0.43","10.09%","269866","123708153","10.09%","4.69","4.26","4.26","4.26","5.62","3.52","65.53","1.05","3885680013","3600473348","5.63%","28.49%"
"20190906","000890","法尔胜","6.44","0.59","10.09%","479279","297213744","9.40%","6.44","5.89","6.00","5.85","2.39","12.63","-","4.08","2444891926","2444782497","12.98%","39.7%"
"20190906","300061","康旗股份","6.99","0.64","10.08%","30898","21597604","0.00%","6.99","6.99","6.99","6.35","0.51","1.13","59.44","2.08","4731628796","1918801015","7.37%","18.27%"
"20190906","000058","深赛格","11.50","1.05","10.05%","1401136","1580727968","12.34%","11.50","10.21","10.21","10.45","1.23","26.04","85.31","7.48","14210046864","6187455400","103.9%","83.12%"
"20190906","002581","未名医药","7.45","0.68","10.04%","258115","184994012","10.04%","7.45","6.77","6.77","6.77","3.57","6.44","95.79","1.76","4915029990","2985894125","14.09%","16.41%"
"20190906","600213","亚星客车","10.30","0.94","10.04%","113159","116016431","2.56%","10.30","10.06","10.07","9.36","1.25","5.14","109.55","11.33","2266000042","2266000042","1.58%","70.25%"
"20190906","603011","合锻智能","5.92","0.54","10.04%","244649","144153412","6.32%","5.92","5.58","5.74","5.38","6.26","5.45","326.29","1.63","2682202815","2657779298","16.54%","36.41%"
"20190906","300353","东土科技","16.24","1.48","10.03%","697001","1086112336","9.69%","16.24","14.81","14.90","14.76","2.14","18.98","28.18","3.38","8298329650","5962301288","31.07%","83.3%"
"20190906","300176","派生科技","11.20","1.02","10.02%","208123","225021035","9.33%","11.20","10.25","10.35","10.18","0.77","5.66","-","3.92","4337544886","4119314771","-4.92%","-70.24%"
"20190906","300757","罗博特科","33.28","3.03","10.02%","32279","102982553","10.84%","33.28","30.00","30.36","30.25","2.08","12.41","56.51","5.10","3461119873","865279968","-22.64%","7.18%"
"20190906","002708","光洋股份","9.33","0.85","10.02%","351307","313418432","12.15%","9.33","8.30","8.30","8.48","2.57","9.16","487.65","3.09","4374473803","3577893301","-18.16%","11.34%"
"20190906","300397","天和防务","26.13","2.38","10.02%","224474","565314208","10.23%","26.13","23.70","23.95","23.75","1.20","14.54","71.14","5.73","6271199799","4035274061","33.73%","174.47%"
"20190906","600378","昊华科技","14.94","1.36","10.01%","113169","164723683","9.79%","14.94","13.61","13.85","13.58","5.00","5.60","24.31","2.48","12507558474","3020442723","5.81%","68.43%"
"20190906","300492","山鼎设计","39.88","3.63","10.01%","29651","118126630","4.88%","39.88","38.11","39.88","36.25","2.44","4.93","133.00","11.62","3318016089","2399496475","83.61%","105.14%"
"20190906","300338","开元股份","10.99","1.00","10.01%","133843","143131655","9.11%","10.99","10.08","10.60","9.99","3.95","6.73","50.42","1.79","3793502756","2185821089","6.18%","58.13%"
"20190906","300384","三联虹普","21.21","1.93","10.01%","47560","100334566","6.02%","21.21","20.05","20.08","19.28","0.99","2.61","32.12","3.89","6742105807","3857976431","23.67%","75%"
"20190906","300475","聚隆科技","17.26","1.57","10.01%","89393","150276522","11.98%","17.26","15.38","15.69","15.69","2.04","6.93","49.39","2.75","3452000046","2227130114","36.01%","107.95%"
"20190906","002134","天津普林","10.66","0.97","10.01%","308526","321876448","8.57%","10.66","9.83","10.00","9.69","5.94","12.55","228.31","6.82","2620758489","2620758489","49.72%","78.56%"
"20190906","002095","生意宝","28.70","2.61","10.00%","199183","571154368","2.87%","28.70","27.95","28.70","26.09","2.54","7.92","199.27","8.48","7253064193","7222013404","24.78%","48.78%"
"20190906","300743","天地数码","23.76","2.16","10.00%","38616","89148762","10.37%","23.76","21.52","21.60","21.60","1.46","7.07","83.57","6.15","2332210342","1297710743","-32.4%","-37.96%"
"20190906","603322","超讯通信","21.34","1.94","10.00%","57839","121778331","6.86%","21.34","20.01","20.01","19.40","2.14","3.70","-","7.79","3340136824","3340136824","-0.42%","-40.72%"
"20190906","002589","瑞康医药","8.58","0.78","10.00%","1409680","1148722144","11.03%","8.58","7.72","7.83","7.80","2.30","12.12","16.85","1.49","12910415726","9975389198","21.02%","27.3%"
"20190906","300567","精测电子","51.61","4.69","10.00%","223613","1144193104","5.33%","51.61","49.11","50.00","46.92","3.11","17.51","40.24","10.25","12665156082","6589822773","10.32%","3.01%"
"20190906","002486","嘉麟杰","4.40","0.40","10.00%","542741","236295092","9.00%","4.40","4.04","4.09","4.00","3.44","6.52","281.42","3.92","3660800079","3660800079","21.88%","17.33%"
"20190906","300576","容大感光","23.89","2.17","9.99%","101173","234738501","10.08%","23.89","21.70","21.74","21.72","1.66","25.22","77.65","6.45","2866799927","958434405","46.92%","70.28%"
"20190906","603797","联泰环保","12.88","1.17","9.99%","248693","305377040","10.42%","12.88","11.66","11.71","11.71","2.77","33.30","24.64","3.41","3846946914","961826889","31.56%","6.1%"
"20190906","603093","南华期货","11.23","1.02","9.99%","1775","1993022","0.00%","11.23","11.23","11.23","10.21","1.81","0.25","40.85","2.72","6513399734","786099968","61.12%","61.12%"
"20190906","603773","沃格光电","34.35","3.12","9.99%","28798","96646844","8.49%","34.35","31.70","31.86","31.23","1.73","4.48","41.39","2.11","3249357204","2209642829","12.37%","-20.47%"
"20190906","300687","赛意信息","17.83","1.62","9.99%","87121","155337188","0.00%","17.83","17.83","17.83","16.21","1.28","9.27","160.79","4.50","3881261128","1675103406","20.47%","-9.95%"
"20190906","600850","华东电脑","26.98","2.45","9.99%","187843","485418384","8.07%","26.98","25.00","25.00","24.53","1.68","4.41","31.88","4.78","11499781928","11499781901","27.57%","69.58%"
"20190906","300758","七彩化学","33.15","3.01","9.99%","46324","146237007","9.99%","33.15","30.14","30.14","30.14","3.08","17.36","30.47","3.29","3536442163","884442041","-5.77%","0.53%"
"20190906","601519","大智慧","8.37","0.76","9.99%","115785","96912053","0.00%","8.37","8.37","8.37","7.61","0.18","0.58","-","12.18","16637048773","16637048773","24.55%","152.11%"
"20190906","603026","石大胜华","33.02","3.00","9.99%","154602","497862240","9.93%","33.02","30.04","30.04","30.02","2.87","7.63","14.90","3.88","6692493693","6692493693","-9.24%","75.36%"
"20190906","000584","哈工智能","7.16","0.65","9.98%","334663","234744630","7.37%","7.16","6.68","6.68","6.51","4.27","5.59","62.23","2.55","4391402174","4283941896","0.56%","15.67%"
"20190906","002689","远大智能","4.63","0.42","9.98%","481598","220471498","8.31%","4.63","4.28","4.30","4.21","5.03","4.63","-","3.65","4830528776","4819052724","11.57%","41.16%"
"20190906","002036","联创电子","13.11","1.19","9.98%","570624","736669456","8.39%","13.11","12.11","12.11","11.92","2.06","8.03","38.30","4.38","9377470546","9315822280","28.28%","50.52%"
"20190906","603421","鼎信通讯","19.94","1.81","9.98%","168779","323457632","10.59%","19.94","18.02","18.20","18.13","2.45","22.71","61.26","3.23","9356762799","1481790592","-6.43%","-8.87%"
"20190906","000550","江铃汽车","16.53","1.50","9.98%","97093","156181118","8.72%","16.53","15.22","15.22","15.03","1.59","1.87","121.21","1.38","14268928013","8569599592","-18.29%","29.65%"
"20190906","002961","瑞达期货","8.82","0.80","9.98%","207","182212","0.00%","8.82","8.82","8.82","8.02","0.33","0.05","28.63","2.37","3924899864","396899986","9.98%","9.98%"
"20190906","002017","东信和平","15.55","1.41","9.97%","594150","873304272","11.67%","15.55","13.90","14.22","14.14","1.56","13.35","176.21","5.05","6942858691","6918892720","24%","51.86%"
"20190906","002363","隆基机械","6.07","0.55","9.96%","149570","88656900","9.42%","6.07","5.55","5.61","5.52","3.74","3.60","27.40","1.08","2525728898","2523652103","3.58%","26.46%"
"20190906","002528","英飞拓","4.64","0.42","9.95%","191243","88633264","0.95%","4.64","4.60","4.60","4.22","1.38","1.83","-","1.51","5561852220","4852094038","14.29%","27.82%"
"20190906","002688","金河生物","5.64","0.51","9.94%","369638","201398431","9.94%","5.64","5.13","5.18","5.13","5.31","5.93","17.06","2.20","3583033569","3515286303","10.59%","23.68%"
"20190906","300502","新易盛","41.99","3.65","9.52%","303410","1250508992","7.56%","42.17","39.27","41.52","38.34","2.30","19.20","61.55","8.34","9928920105","6634312897","85.88%","116.44%"
"20190906","002426","胜利精密","3.06","0.26","9.29%","2123008","633839408","8.57%","3.08","2.84","2.87","2.80","2.10","9.29","-","1.36","10531044023","6995037959","18.15%","31.9%"
"20190906","000063","中兴通讯","33.49","2.84","9.27%","3189113","10587222784","6.23%","33.72","31.81","31.81","30.65","3.40","9.22","48.02","5.76","141235613060","115831549445","11.93%","71.22%"
"20190906","000818","航锦科技","10.00","0.81","8.81%","466366","453159360","9.58%","10.10","9.22","9.22","9.19","1.87","6.95","22.32","2.78","6900000000","6708521760","-11.22%","11.42%"
"20190906","300590","移为通信","42.23","3.33","8.56%","69848","284548640","9.28%","42.23","38.62","38.85","38.90","1.56","7.17","54.08","7.65","6819722626","4115313455","23.05%","60.54%"
"20190906","002920","德赛西威","25.12","1.95","8.42%","115811","287940448","9.45%","25.49","23.30","23.30","23.17","4.92","9.47","67.57","3.48","13816000462","3073432103","10.61%","42.4%"
"20190906","300115","长盈精密","15.03","1.13","8.13%","465004","671409952","7.34%","15.03","14.01","14.10","13.90","1.20","5.14","57.04","3.16","13675199495","13608492418","45.73%","75.31%"
"20190906","000034","神州数码","17.50","1.31","8.09%","383271","662622704","9.45%","17.81","16.28","16.28","16.19","1.86","7.89","14.43","2.82","11446232595","8495828880","34.11%","30.08%"
"20190906","600052","浙江广厦","4.85","0.36","8.02%","1002771","472389008","14.03%","4.94","4.31","4.39","4.49","1.41","11.50","1.81","1.21","4228177013","4228176994","61.39%","67.47%"
"20190906","002045","国光电器","6.93","0.51","7.94%","496277","333745280","9.19%","7.00","6.41","6.42","6.42","2.10","10.63","8.83","1.80","3245900437","3236709753","38.52%","46.41%"
"20190906","002803","吉宏股份","21.37","1.53","7.71%","77129","163684324","5.59%","21.79","20.68","21.12","19.84","3.21","3.91","16.07","4.16","4756827534","4210641171","7.4%","44.58%"
"20190906","002783","凯龙股份","13.65","0.97","7.65%","383920","506217440","10.17%","13.95","12.66","12.66","12.68","1.69","13.03","33.00","3.07","4830893696","4021525104","6.24%","112.48%"
"20190906","002876","三利谱","36.70","2.60","7.62%","42291","151081598","7.51%","36.80","34.24","34.24","34.10","1.35","6.00","1569.23","4.34","3816800079","2588656647","8.08%","13.36%"
"20190906","601990","南京证券","8.63","0.61","7.61%","1612309","1358943200","6.86%","8.63","8.08","8.17","8.02","2.71","7.82","37.08","2.66","28468846354","17786329852","-8.07%","-2.88%"
"20190906","300238","冠昊生物","25.14","1.75","7.48%","213028","524976016","9.11%","25.33","23.20","23.20","23.39","1.03","8.66","387.75","5.77","6666014161","6186960085","35.23%","161.33%"
"20190906","600933","爱柯迪","11.26","0.78","7.44%","181444","206095878","8.59%","11.53","10.63","10.63","10.48","3.50","6.84","23.91","2.52","9646650506","2987472802","44.77%","49.67%"
"20190906","603566","普莱柯","20.40","1.39","7.31%","80170","159514333","9.21%","20.58","18.83","19.01","19.01","1.54","2.49","50.39","4.09","6558518277","6558518277","61.88%","70.44%"
"20190906","603536","惠发食品","11.19","0.74","7.08%","86384","93020025","9.09%","11.27","10.32","10.49","10.45","4.30","14.34","-","3.17","1879919930","674242984","18.29%","35.31%"
"20190906","300435","中泰股份","13.97","0.92","7.05%","204572","281335680","8.28%","14.36","13.28","13.38","13.05","6.13","17.25","41.98","4.13","3485556977","1656293737","-10.22%","44.62%"
"20190906","603063","禾望电气","10.15","0.66","6.95%","95687","95170465","7.27%","10.29","9.60","9.66","9.49","2.01","3.75","94.42","1.79","4373533336","2591294903","-2.4%","60.6%"
"20190906","002583","海能达","10.50","0.68","6.92%","522596","541716848","8.96%","10.75","9.87","9.87","9.82","2.06","4.99","444.37","3.18","19290815156","10999948344","29.58%","33.55%"
"20190906","002268","卫士通","31.91","2.06","6.90%","314134","988432896","9.68%","32.50","29.61","29.61","29.85","1.48","3.88","-","6.22","26751302526","25843719969","42.38%","76.33%"
"20190906","601330","绿色动力","13.38","0.86","6.87%","473529","621353104","9.58%","13.64","12.44","12.48","12.52","2.54","18.52","35.77","5.02","15536856133","3420604923","36.51%","8.48%"
"20190906","600143","金发科技","6.08","0.39","6.85%","495941","298735088","9.84%","6.25","5.69","5.74","5.69","2.66","1.94","16.21","1.68","16518051292","15564799805","23.87%","24.38%"
"20190906","000887","中鼎股份","9.72","0.62","6.81%","209535","200794977","9.01%","9.94","9.12","9.20","9.10","2.84","1.72","13.01","1.40","11866371649","11839934036","2.23%","-2.23%"
"20190906","300673","佩蒂股份","27.99","1.74","6.63%","46006","127855841","10.36%","28.87","26.15","26.15","26.25","3.39","10.07","89.32","4.31","4096392447","1279098206","2.4%","-31.18%"
"20190906","601689","拓普集团","12.40","0.75","6.44%","150856","185587805","8.50%","12.78","11.79","11.83","11.65","2.14","1.44","31.05","1.91","13081847685","13000548861","-16.46%","-14.97%"
"20190906","002640","跨境通","8.49","0.51","6.39%","477770","394286864","8.52%","8.56","7.88","8.00","7.98","1.29","4.41","14.38","1.72","13227770535","9188922769","-2.53%","-19.53%"
"20190906","300406","九强生物","18.22","1.09","6.36%","248366","457705408","10.10%","18.84","17.11","17.11","17.13","2.76","7.53","34.69","5.18","9142575977","6011440981","46.7%","88.61%"
"20190906","603982","泉峰汽车","23.37","1.39","6.32%","183033","418407344","5.69%","23.50","22.25","22.25","21.98","1.97","36.61","79.80","3.32","4674000168","1168500042","-6.78%","65.74%"
"20190906","002411","延安必康","17.95","1.06","6.28%","385917","673326112","7.93%","18.16","16.82","16.89","16.89","3.56","2.71","38.53","2.79","27504497336","25604881980","4%","-8.51%"
"20190906","300204","舒泰神","12.18","0.71","6.19%","48542","57799464","6.80%","12.25","11.47","11.47","11.47","3.58","1.04","81.21","3.56","5798100891","5690086700","-4.25%","12.15%"
"20190906","300456","耐威科技","15.00","0.87","6.16%","185407","273667472","8.49%","15.20","14.00","14.20","14.13","1.77","6.78","164.25","3.61","9628478700","4100868480","-46.85%","-35.09%"
"20190906","600487","亨通光电","16.29","0.93","6.05%","840694","1364085600","8.98%","16.88","15.50","15.54","15.36","2.21","4.52","21.22","2.41","31011043783","30304702339","2.84%","-5.07%"
"20190906","300233","金城医药","21.98","1.25","6.03%","44294","95260973","6.56%","22.00","20.64","20.90","20.73","1.76","1.25","13.28","2.04","8641486011","7803728396","15.31%","59.84%"
"20190906","300252","金信诺","11.82","0.67","6.01%","324801","378795648","9.33%","12.13","11.09","11.14","11.15","1.60","8.58","111.84","2.87","6829641142","4476112280","7.73%","6.65%"
"20190906","600592","龙溪股份","17.99","1.02","6.01%","106751","188658233","6.78%","18.14","16.99","16.99","16.97","2.56","2.67","28.51","3.74","7187968651","7187968597","63.99%","236.26%"
"20190906","300109","新开源","17.49","0.99","6.00%","31142","52736113","5.94%","17.49","16.51","16.70","16.50","1.13","2.45","46.94","1.89","5650476439","2219517175","10.42%","27.11%"
"20190906","002464","众应互联","7.27","0.41","5.98%","325146","233528037","9.04%","7.44","6.82","6.88","6.86","2.32","6.23","24.42","2.45","3793445191","3793122257","-2.02%","-18.22%"
"20190906","600195","中牧股份","17.55","0.99","5.98%","331554","582576832","11.90%","18.22","16.25","16.25","16.56","2.02","3.94","45.54","3.68","14784259757","14784259757","39.81%","69.36%"
"20190906","603236","移远通信","166.34","9.29","5.92%","31587","516985792","7.62%","169.25","157.28","157.45","157.05","0.83","14.16","94.83","9.05","14834200873","3709381918","162.95%","162.95%"
"20190906","002547","春兴精工","10.57","0.59","5.91%","1743037","1837907456","8.52%","10.88","10.03","10.17","9.98","1.35","22.85","376.29","4.78","11923563922","8063787994","-9.97%","86.09%"
"20190906","601137","博威合金","11.33","0.63","5.89%","363765","417336208","10.19%","11.77","10.68","10.78","10.70","3.33","5.92","18.77","2.16","7755616907","6962356740","28.25%","66.52%"
"20190906","000799","酒鬼酒","30.88","1.71","5.86%","265025","799985440","8.16%","31.12","28.74","29.25","29.17","1.67","8.16","32.19","4.39","10033806630","10033806506","34.44%","94.57%"
"20190906","000892","欢瑞世纪","4.58","0.25","5.77%","192000","87900368","10.16%","4.75","4.31","4.32","4.33","1.22","3.57","123.10","1.30","4492890491","2464847065","20.84%","-5.76%"
"20190906","601066","中信建投","23.75","1.28","5.70%","1190615","2714858224","9.39%","24.12","22.01","22.48","22.47","1.43","13.77","38.98","4.28","181601649402","20528910620","19.03%","171.53%"
"20190906","600273","嘉化能源","11.52","0.62","5.69%","344098","389671616","6.42%","11.62","10.92","11.05","10.90","1.36","2.43","12.68","2.49","16505056511","16286200476","5.21%","32.41%"
"20190906","300367","东方网力","6.58","0.35","5.62%","1370887","909108992","8.35%","6.85","6.33","6.50","6.23","3.81","16.42","118.12","1.98","7868183064","5494698947","-30.55%","-22.89%"
"20190906","600201","生物股份","17.54","0.93","5.60%","481568","840246448","9.75%","18.14","16.52","16.75","16.61","2.57","4.28","58.11","4.20","19754254858","19754254841","15.74%","11.25%"
"20190906","002903","宇环数控","18.00","0.95","5.57%","129825","227512153","8.15%","18.30","16.91","17.04","17.05","1.56","19.67","-","4.55","2700000000","1188000000","25.35%","5.2%"
"20190906","600146","商赢环球","22.42","1.18","5.56%","159323","349325200","8.80%","22.75","20.88","21.00","21.24","0.61","7.97","-","10.81","10536727436","4484000015","67.66%","246.63%"
"20190906","000035","中国天楹","6.08","0.32","5.56%","477730","284989600","9.03%","6.20","5.68","5.81","5.76","2.39","3.73","35.02","1.52","14827516913","7789024087","32.54%","10.29%"
"20190906","300532","今天国际","13.51","0.71","5.55%","160295","212210541","5.47%","13.53","12.83","12.90","12.80","2.07","5.87","39.90","4.71","3715719454","3690600041","-17.52%","33.2%"
"20190906","600226","瀚叶股份","3.25","0.17","5.52%","1081910","347107216","8.44%","3.31","3.05","3.05","3.08","2.02","5.43","33.83","2.37","10200580484","6476824276","5.59%","15.05%"
"20190906","300354","东华测试","13.76","0.72","5.52%","108767","147101413","5.60%","13.79","13.06","13.06","13.04","1.85","14.14","461.23","5.35","1903285997","1058587599","31.55%","68.22%"
"20190906","603755","日辰股份","42.26","2.20","5.49%","171503","706133168","13.21%","43.98","38.69","40.38","40.06","25.00","69.55","58.17","7.83","4167413994","1042131559","88.19%","88.19%"
"20190906","300775","三角防务","52.95","2.75","5.48%","238443","1237239488","11.81%","54.57","48.64","48.98","50.20","0.94","48.12","140.26","15.23","26236725378","2623672538","65.52%","522.21%"
"20190906","600640","号百控股","13.34","0.69","5.45%","145683","191674984","5.69%","13.37","12.65","12.80","12.65","1.91","2.47","114.59","2.43","10614583961","7862592461","5.47%","30.88%"
"20190906","601880","大连港","2.13","0.11","5.45%","1216760","262836487","9.90%","2.22","2.02","2.03","2.02","7.26","1.57","47.64","1.52","27465363154","16477297553","2.4%","15.76%"
"20190906","603669","灵康药业","9.16","0.47","5.41%","101564","91454262","7.71%","9.26","8.59","8.60","8.69","1.25","1.99","21.32","3.53","4667935922","4667935922","25.14%","-8.58%"
"20190906","002501","*ST利源","1.17","0.06","5.41%","340197","39318938","5.41%","1.17","1.11","1.11","1.11","3.68","3.00","-","0.45","1421357576","1328043065","-13.97%","-58.66%"
"20190906","300308","中际旭创","48.11","2.46","5.39%","174421","831731360","9.00%","49.90","45.79","46.00","45.65","2.16","5.05","82.82","5.31","34339349136","16630979073","47.32%","17.87%"
"20190906","603586","金麒麟","17.25","0.88","5.38%","60602","102425248","5.38%","17.25","16.37","16.38","16.37","2.63","6.41","17.07","1.68","3514492575","1629742292","18.96%","37.08%"
"20190906","000523","广州浪奇","5.50","0.28","5.36%","153766","82786833","8.81%","5.59","5.13","5.23","5.22","3.08","2.45","100.75","1.78","3451432188","3447967160","2.8%","39.95%"
"20190906","600775","南京熊猫","12.78","0.65","5.36%","658959","824753888","5.94%","12.78","12.06","12.25","12.13","1.37","9.81","137.76","3.47","11678856157","8586096208","-2.71%","40.7%"
"20190906","002915","中欣氟材","32.95","1.67","5.34%","126208","407717808","8.06%","33.58","31.06","31.60","31.28","1.57","36.72","72.55","7.57","3690400085","1132491526","51.56%","50.11%"
"20190906","002063","远光软件","10.91","0.55","5.31%","438487","472292368","6.47%","11.08","10.41","10.41","10.36","1.40","5.76","57.70","4.05","9266989339","8310541738","36.38%","98.36%"
"20190906","000590","启迪古汉","12.34","0.62","5.29%","130922","158269471","5.80%","12.38","11.70","11.72","11.72","1.89","5.86","96.11","4.97","2955075471","2754735075","7.12%","61.31%"
"20190906","600130","波导股份","4.01","0.20","5.25%","448783","178656530","8.66%","4.15","3.82","3.85","3.81","3.34","5.84","320.57","3.50","3079680176","3079680176","3.11%","9.04%"
"20190906","002175","*ST东网","1.81","0.09","5.23%","82718","14930372","1.74%","1.81","1.78","1.79","1.72","0.76","1.10","-","2.58","1364338521","1364285227","-10.4%","-45.48%"
"20190906","300771","智莱科技","63.02","3.09","5.16%","38062","235994075","5.59%","63.50","60.15","60.44","59.93","2.24","15.22","23.04","4.30","6302000046","1575500011","24.06%","44.71%"
"20190906","603999","读者传媒","6.15","0.30","5.13%","211181","126879241","5.13%","6.15","5.85","5.86","5.85","1.42","3.67","74.45","2.10","3542400055","3542400055","8.88%","26.53%"
"20190906","600602","云赛智联","8.62","0.42","5.12%","164959","139724769","4.63%","8.66","8.28","8.28","8.20","1.67","1.60","48.41","2.92","11789345026","8908465354","15.52%","71.89%"
"20190906","600179","ST安通","3.91","0.19","5.11%","121572","46847932","5.11%","3.91","3.72","3.74","3.72","0.82","1.80","-","1.88","5814091595","2633930206","-10.53%","-40.12%"
"20190906","300719","安达维尔","14.93","0.72","5.07%","205647","301242608","9.92%","15.35","13.94","14.16","14.21","1.08","15.73","1111.55","4.19","3796964085","1951656717","31.08%","43.14%"
"20190906","002094","青岛金王","5.19","0.25","5.06%","327561","168702958","7.89%","5.32","4.93","4.93","4.94","3.42","5.22","6.40","1.13","3594344525","3259778915","3.18%","7.68%"
"20190906","002692","ST远程","3.75","0.18","5.04%","112846","41399680","6.16%","3.75","3.53","3.53","3.57","1.20","1.58","30.39","2.31","2693047500","2682689280","56.36%","-6.11%"
"20190906","000868","*ST安凯","3.13","0.15","5.03%","378275","117368801","3.69%","3.13","3.02","3.09","2.98","3.65","5.44","29.48","5.29","2295320380","2177103531","17.67%","-14.48%"
"20190906","300033","同花顺","123.58","5.91","5.02%","245246","2948081136","8.16%","124.99","115.39","124.00","117.67","1.41","9.28","125.56","19.84","66436608984","32662485391","43.31%","208.22%"
"20190906","603416","信捷电气","28.31","1.35","5.01%","24534","68661755","5.75%","28.55","27.00","27.00","26.96","2.45","6.98","27.66","3.65","3979253525","994813381","19.4%","37.69%"
"20190906","300538","同益股份","20.80","0.99","5.00%","127610","259814419","6.51%","20.99","19.70","20.02","19.81","2.37","16.70","96.09","7.36","3153899059","1589088492","24.78%","-0.76%"
"20190906","000958","东方能源","5.89","0.28","4.99%","492907","291921232","9.45%","6.15","5.62","5.62","5.61","2.79","4.48","20.94","2.36","6492389154","6474719190","3.87%","80.98%"
"20190906","600696","ST岩石","11.80","0.56","4.98%","25370","29620324","4.89%","11.80","11.25","11.30","11.24","1.37","0.76","267.19","13.01","3946739350","3946739267","51.67%","130.92%"
"20190906","300436","广生堂","42.14","1.99","4.96%","56136","231142329","7.37%","42.44","39.48","40.19","40.15","0.96","4.99","260.23","10.41","5899599915","4736194597","75.51%","74.93%"
"20190906","000409","*ST地矿","5.51","0.26","4.95%","60327","32122342","7.62%","5.51","5.11","5.12","5.25","1.09","1.49","-","3.12","2815230798","2235028269","-10.68%","-3.48%"
"20190906","300081","恒信东方","8.91","0.42","4.95%","348607","317496784","8.72%","9.34","8.60","8.60","8.49","4.36","11.02","43.34","1.81","4714796594","2818539741","-20.96%","-1.66%"
"20190906","002822","中装建设","8.49","0.40","4.94%","195872","161616646","6.30%","8.49","7.98","8.13","8.09","1.82","6.40","22.40","2.26","5093999863","2598449330","28.64%","64.85%"
"20190906","002019","亿帆医药","13.59","0.64","4.94%","296139","394296752","5.64%","13.60","12.87","12.98","12.95","1.49","3.67","17.23","2.39","16727993389","10978623132","18.32%","30.69%"
"20190906","600776","东方通信","23.57","1.11","4.94%","1118799","2553791216","8.77%","23.82","21.85","22.40","22.46","2.35","11.70","292.67","9.96","29603921125","22532921217","7.23%","86.77%"
"20190906","603903","中持股份","14.31","0.67","4.91%","60708","85423024","5.72%","14.45","13.67","13.67","13.64","2.65","5.85","22.81","2.42","2069432125","1485378416","-23.15%","-28.98%"
"20190906","600066","宇通客车","15.64","0.73","4.90%","308584","475825888","5.16%","15.77","15.00","15.20","14.91","1.56","1.39","25.35","2.27","34626010208","34626010098","23.54%","31.43%"
"20190906","603177","德创环保","11.82","0.55","4.88%","87841","102505836","10.91%","12.35","11.12","11.27","11.27","2.71","14.23","-","4.65","2387639938","729884981","16.34%","27.23%"
"20190906","000609","中迪投资","5.62","0.26","4.85%","353826","196912341","11.75%","5.82","5.19","5.79","5.36","8.96","12.12","-","1.16","1681872199","1640892318","5.81%","8.03%"
"20190906","603956","威派格","18.64","0.86","4.84%","97022","176409269","6.41%","18.75","17.61","17.71","17.78","2.86","22.78","111.76","7.66","7939896004","793991278","5.01%","127.04%"
"20190906","603158","腾龙股份","15.20","0.70","4.83%","32336","48323784","11.31%","15.90","14.26","14.39","14.50","2.93","1.49","34.64","3.34","3297962199","3297962199","-5%","-6.23%"
"20190906","300726","宏达电子","31.10","1.42","4.78%","209473","641407616","6.27%","31.58","29.72","29.73","29.68","0.92","19.44","34.42","7.59","12443110153","3350480791","41.06%","65.6%"
"20190906","603686","龙马环卫","17.54","0.80","4.78%","229036","393422304","6.15%","17.66","16.63","16.76","16.74","1.99","7.71","21.15","2.21","5207572863","5207572950","22.9%","59.91%"
"20190906","601298","青岛港","8.13","0.37","4.77%","688449","549114784","5.54%","8.15","7.72","7.77","7.76","3.91","15.15","13.14","2.02","52772643743","3694076932","3.73%","21.39%"
"20190906","600829","人民同泰","7.70","0.35","4.76%","122814","92421072","5.58%","7.70","7.29","7.34","7.35","2.00","2.12","15.88","2.60","4465142086","4465142048","11.27%","33.68%"
"20190906","603327","福蓉科技","31.62","1.43","4.74%","208367","647989072","7.22%","31.98","29.80","30.39","30.19","1.74","40.86","52.99","11.25","12679620337","1612620043","22.65%","159.82%"
"20190906","603199","九华旅游","26.60","1.20","4.72%","28422","74307665","5.28%","26.62","25.28","25.55","25.40","2.08","2.57","18.26","2.53","2944088042","2944088042","29.76%","42.25%"
"20190906","300211","亿通科技","7.54","0.34","4.72%","100466","74282762","5.42%","7.55","7.16","7.30","7.20","2.28","6.73","462.01","4.80","2282176825","1125322729","20.1%","46.47%"
"20190906","002897","意华股份","26.86","1.21","4.72%","107614","289102000","8.42%","27.97","25.81","25.95","25.65","2.62","15.98","87.66","4.05","4584250024","1809217441","16.99%","30.07%"
"20190906","300293","蓝英装备","8.45","0.38","4.71%","57105","47313823","4.46%","8.47","8.11","8.14","8.07","2.11","2.11","89.27","2.92","2281499949","2281499949","2.18%","23%"
"20190906","002153","石基信息","38.51","1.73","4.70%","161527","626103744","8.86%","40.20","36.94","36.94","36.78","1.36","3.33","98.67","4.90","41125338659","18699976429","17.7%","50.65%"
